networkx_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/algorithms/bipartite/edgelist.py_read_edgelist,1.0,0,0,[],[]
/algorithms/bipartite/edgelist.py_write_edgelist,1.0,0,0,[],[]
/algorithms/bipartite/extendability.py_maximal_extendability,1.0,0,0,[],[]
/algorithms/bipartite/generators.py__add_nodes_with_bipartite_label,1.0,0,0,[],[]
/algorithms/bipartite/generators.py_alternating_havel_hakimi_graph,1.0,0,0,[],[]
/algorithms/bipartite/generators.py_complete_bipartite_graph,1.0,0,0,[],[]
/algorithms/bipartite/generators.py_configuration_model,1.0,0,0,[],[]
/algorithms/bipartite/generators.py_gnmk_random_graph,1.0,0,0,[],[]
/algorithms/bipartite/generators.py_havel_hakimi_graph,1.0,0,0,[],[]
/algorithms/bipartite/generators.py_random_graph,1.0,0,0,[],[]
/algorithms/bipartite/generators.py_reverse_havel_hakimi_graph,1.0,0,0,[],[]
/algorithms/bipartite/matching.py__alternating_dfs,1.0,0,0,[],[]
/algorithms/bipartite/matching.py__connected_by_alternating_paths,1.0,0,0,[],[]
/algorithms/bipartite/matching.py__is_connected_by_alternating_path,1.0,0,0,[],[]
/algorithms/bipartite/matching.py_breadth_first_search,1.0,0,0,[],[]
/algorithms/bipartite/matching.py_depth_first_search,1.0,0,0,[],[]
/algorithms/bipartite/matching.py_eppstein_matching,1.0,0,0,[],[]
/algorithms/bipartite/matching.py_hopcroft_karp_matching,1.0,0,0,[],[]
/algorithms/bipartite/matching.py_minimum_weight_full_matching,0.67,3,2,['inf' 'full' 'full'],['pdarraycreation.full' 'array_api._creation_functions.full']
/algorithms/bipartite/matching.py_recurse,1.0,0,0,[],[]
/algorithms/bipartite/matching.py_to_vertex_cover,1.0,0,0,[],[]
/algorithms/bipartite/matrix.py_biadjacency_matrix,1.0,0,0,[],[]
/algorithms/bipartite/matrix.py_from_biadjacency_matrix,1.0,0,0,[],[]
/algorithms/bipartite/projection.py_collaboration_weighted_projected_graph,1.0,0,0,[],[]
/algorithms/bipartite/projection.py_generic_weighted_projected_graph,1.0,0,0,[],[]
/algorithms/bipartite/projection.py_overlap_weighted_projected_graph,1.0,0,0,[],[]
/algorithms/bipartite/projection.py_projected_graph,1.0,0,0,[],[]
/algorithms/bipartite/projection.py_weight_function,1.0,0,0,[],[]
/algorithms/bipartite/projection.py_weighted_projected_graph,1.0,0,0,[],[]
/algorithms/bipartite/redundancy.py__node_redundancy,1.0,0,0,[],[]
/algorithms/bipartite/redundancy.py_node_redundancy,1.0,0,0,[],[]
/algorithms/bipartite/spectral.py_spectral_bipartivity,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_biadjacency_matrix,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_biadjacency_matrix_order,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_biadjacency_matrix_weight,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_bipartite_color,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_bipartite_degrees,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_bipartite_density,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_bipartite_directed,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_bipartite_sets,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_bipartite_sets_directed,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_bipartite_sets_disconnected,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_bipartite_sets_given_top_nodes,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_bipartite_weighted_degrees,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_is_bipartite,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_is_bipartite_node_set,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_basic.py_test_not_bipartite_color,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_centrality.py_setup_class,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_centrality.py_test_betweenness_centrality,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_centrality.py_test_bipartite_closeness_centrality_unconnected,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_centrality.py_test_closeness_centrality,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_centrality.py_test_davis_betweenness_centrality,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_centrality.py_test_davis_closeness_centrality,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_centrality.py_test_davis_degree_centrality,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_centrality.py_test_degree_centrality,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_cluster.py_test_average_path_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_cluster.py_test_bad_mode,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_cluster.py_test_not_bipartite,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_cluster.py_test_pairwise_bipartite_cc_functions,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_cluster.py_test_path_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_cluster.py_test_ra_clustering_davis,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_cluster.py_test_ra_clustering_square,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_cluster.py_test_ra_clustering_zero,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_cluster.py_test_star_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_covering.py_test_bipartite_default,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_covering.py_test_bipartite_explicit,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_covering.py_test_empty_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_covering.py_test_graph_single_edge,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_setup_class,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_edgelist_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_edgelist_integers,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_edgelist_multigraph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_empty_digraph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_latin1,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_latin1_issue,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_parse_edgelist,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_raise_attribute,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_read_edgelist_1,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_read_edgelist_3,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_unicode,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_write_edgelist_1,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_write_edgelist_2,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_write_edgelist_3,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_edgelist.py_test_write_edgelist_4,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_extendability.py_test_cubical_graph_is_2,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_extendability.py_test_disconnected_raises,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_extendability.py_test_k_is_3,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_extendability.py_test_k_is_4,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_extendability.py_test_k_is_5,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_extendability.py_test_k_is_6,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_extendability.py_test_k_is_7,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_extendability.py_test_ladder_graph_is_1,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_extendability.py_test_no_perfect_matching_raises,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_extendability.py_test_not_bipartite_raises,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_extendability.py_test_residual_graph_not_strongly_connected_raises,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_extendability.py_test_selfloops_raises,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_generators.py_test_alternating_havel_hakimi_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_generators.py_test_complete_bipartite_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_generators.py_test_configuration_model,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_generators.py_test_gnmk_random_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_generators.py_test_gnmk_random_graph_complete,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_generators.py_test_havel_hakimi_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_generators.py_test_preferential_attachment,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_generators.py_test_random_digraph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_generators.py_test_random_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_generators.py_test_reverse_havel_hakimi_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_check_match,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_check_vertex_cover,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_setup_class,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_setup_method,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_eppstein_matching,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_eppstein_matching_disconnected,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_eppstein_matching_simple,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_hopcroft_karp_matching,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_hopcroft_karp_matching_disconnected,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_hopcroft_karp_matching_simple,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_issue_2127,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_minimum_weight_full_matching_different_weight_key,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_minimum_weight_full_matching_incomplete_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_minimum_weight_full_matching_negative_weights,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_minimum_weight_full_matching_smaller_left,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_minimum_weight_full_matching_smaller_right,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_minimum_weight_full_matching_smaller_top_nodes_right,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_minimum_weight_full_matching_square,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_minimum_weight_full_matching_with_no_full_matching,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_to_vertex_cover,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_unorderable_nodes,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_vertex_cover_issue_2384,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matching.py_test_vertex_cover_issue_3306,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matrix.py_test_biadjacency_matrix,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matrix.py_test_biadjacency_matrix_order,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matrix.py_test_biadjacency_matrix_weight,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matrix.py_test_duplicate_col,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matrix.py_test_duplicate_row,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matrix.py_test_empty_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matrix.py_test_format_keyword,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matrix.py_test_from_biadjacency_multigraph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matrix.py_test_from_biadjacency_roundtrip,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matrix.py_test_from_biadjacency_weight,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_matrix.py_test_null_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_jaccard,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_my_weight,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_setup_class,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_shared,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_digraph_weighted_projection,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_directed_path_collaboration_projected_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_directed_projection,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_generic_weighted_projected_graph_custom,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_generic_weighted_projected_graph_simple,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_path_collaboration_projected_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_path_projected_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_path_projected_properties_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_path_weighted_projected_directed_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_path_weighted_projected_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_project_collaboration,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_project_multigraph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_project_weighted_jaccard,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_project_weighted_newman,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_project_weighted_overlap,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_project_weighted_ratio,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_project_weighted_shared,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_project.py_test_star_projected_graph,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_redundancy.py_test_no_redundant_nodes,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_redundancy.py_test_not_enough_neighbors,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_redundancy.py_test_redundant_nodes,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_spectral_bipartivity.py_test_k23_like,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_spectral_bipartivity.py_test_single_nodes,1.0,0,0,[],[]
/algorithms/bipartite/tests/test_spectral_bipartivity.py_test_star_like,1.0,0,0,[],[]
/algorithms/boundary.py_edge_boundary,1.0,0,0,[],[]
/algorithms/boundary.py_node_boundary,1.0,0,0,[],[]
/algorithms/bridges.py_bridges,1.0,0,0,[],[]
/algorithms/bridges.py_has_bridges,1.0,0,0,[],[]
/algorithms/bridges.py_hide_edge,1.0,0,0,[],[]
/algorithms/bridges.py_local_bridges,1.0,0,0,[],[]
/algorithms/centrality/betweenness.py__accumulate_basic,1.0,0,0,[],[]
/algorithms/centrality/betweenness.py__accumulate_edges,1.0,0,0,[],[]
/algorithms/centrality/betweenness.py__accumulate_endpoints,1.0,0,0,[],[]
/algorithms/centrality/betweenness.py__add_edge_keys,1.0,0,0,[],[]
/algorithms/centrality/betweenness.py__rescale,1.0,0,0,[],[]
/algorithms/centrality/betweenness.py__rescale_e,1.0,0,0,[],[]
/algorithms/centrality/betweenness.py__single_source_dijkstra_path_basic,1.0,0,0,[],[]
/algorithms/centrality/betweenness.py__single_source_shortest_path_basic,1.0,0,0,[],[]
/algorithms/centrality/betweenness.py_betweenness_centrality,1.0,0,0,[],[]
/algorithms/centrality/betweenness.py_edge_betweenness_centrality,1.0,0,0,[],[]
/algorithms/centrality/betweenness_subset.py__accumulate_edges_subset,1.0,0,0,[],[]
/algorithms/centrality/betweenness_subset.py__accumulate_subset,1.0,0,0,[],[]
/algorithms/centrality/betweenness_subset.py__rescale,1.0,0,0,[],[]
/algorithms/centrality/betweenness_subset.py__rescale_e,1.0,0,0,[],[]
/algorithms/centrality/betweenness_subset.py_betweenness_centrality_subset,1.0,0,0,[],[]
/algorithms/centrality/betweenness_subset.py_edge_betweenness_centrality_subset,1.0,0,0,[],[]
/algorithms/centrality/closeness.py_closeness_centrality,1.0,0,0,[],[]
/algorithms/centrality/closeness.py_incremental_closeness_centrality,1.0,0,0,[],[]
/algorithms/centrality/current_flow_betweenness.py_approximate_current_flow_betweenness_centrality,1.0,0,0,[],[]
/algorithms/centrality/current_flow_betweenness.py_current_flow_betweenness_centrality,1.0,0,0,[],[]
/algorithms/centrality/current_flow_betweenness.py_edge_current_flow_betweenness_centrality,1.0,0,0,[],[]
/algorithms/centrality/current_flow_betweenness_subset.py_current_flow_betweenness_centrality_subset,1.0,0,0,[],[]
/algorithms/centrality/current_flow_betweenness_subset.py_edge_current_flow_betweenness_centrality_subset,1.0,0,0,[],[]
/algorithms/centrality/current_flow_closeness.py_current_flow_closeness_centrality,1.0,1,1,['float32'],['dtypes.float32']
/algorithms/centrality/degree_alg.py_degree_centrality,1.0,0,0,[],[]
/algorithms/centrality/degree_alg.py_in_degree_centrality,1.0,0,0,[],[]
/algorithms/centrality/degree_alg.py_out_degree_centrality,1.0,0,0,[],[]
/algorithms/centrality/dispersion.py__dispersion,1.0,0,0,[],[]
/algorithms/centrality/dispersion.py_dispersion,1.0,0,0,[],[]
/algorithms/centrality/flow_matrix.py___init__,1.0,2,2,['zeros' 'zeros'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/algorithms/centrality/flow_matrix.py_flow_matrix_row,1.0,2,2,['zeros' 'zeros'],['pdarraycreation.zeros' 'array_api._creation_functions.zeros']
/algorithms/centrality/flow_matrix.py_get_row,1.0,0,0,[],[]
/algorithms/centrality/flow_matrix.py_get_rows,1.0,0,0,[],[]
/algorithms/centrality/flow_matrix.py_init_solver,0.67,3,2,['zeros' 'zeros' 'linalg.inv'],['pdarraycreation.zeros' 'array_api._creation_functions.zeros']
/algorithms/centrality/flow_matrix.py_solve,1.0,2,2,['zeros' 'zeros'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/algorithms/centrality/flow_matrix.py_solve_inverse,1.0,2,2,['zeros' 'zeros'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/algorithms/centrality/flow_matrix.py_width,1.0,1,1,['nonzero'],['array_api._searching_functions.nonzero']
/algorithms/centrality/group.py__dfbnb,1.0,0,0,[],[]
/algorithms/centrality/group.py__group_preprocessing,1.0,0,0,[],[]
/algorithms/centrality/group.py__heuristic,0.0,1,0,['diag'],[]
/algorithms/centrality/group.py_group_betweenness_centrality,1.0,0,0,[],[]
/algorithms/centrality/group.py_group_closeness_centrality,1.0,0,0,[],[]
/algorithms/centrality/group.py_group_degree_centrality,1.0,0,0,[],[]
/algorithms/centrality/group.py_group_in_degree_centrality,1.0,0,0,[],[]
/algorithms/centrality/group.py_group_out_degree_centrality,1.0,0,0,[],[]
/algorithms/centrality/group.py_prominent_group,1.0,0,0,[],[]
