,index,function_np,total_np_calls,num_sklearn_funs_used_by,used_by_sklearn,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
1364,1713,random.RandomState.standard_exponential,,,,standard_exponential,numpy.random.RandomState.standard_exponential,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_exponential.html,,,,False
1365,1714,random.standard_exponential,,,,standard_exponential,numpy.random.standard_exponential,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_exponential.html,,,,False
1366,1715,random.Generator.standard_gamma,,,,standard_gamma,numpy.random.Generator.standard_gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.standard_gamma.html,,,,False
1367,1716,random.RandomState.standard_gamma,,,,standard_gamma,numpy.random.RandomState.standard_gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_gamma.html,,,,False
1368,1717,random.standard_gamma,,,,standard_gamma,numpy.random.standard_gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_gamma.html,,,,False
1369,1718,random.Generator.standard_normal,,,,standard_normal,numpy.random.Generator.standard_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.standard_normal.html,arkouda.pdarraycreation.standard_normal,pdarraycreation.standard_normal,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.standard_normal,True
1370,1719,random.RandomState.standard_normal,,,,standard_normal,numpy.random.RandomState.standard_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_normal.html,arkouda.pdarraycreation.standard_normal,pdarraycreation.standard_normal,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.standard_normal,True
1371,1720,random.standard_normal,,,,standard_normal,numpy.random.standard_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_normal.html,arkouda.pdarraycreation.standard_normal,pdarraycreation.standard_normal,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.standard_normal,True
1372,1721,random.Generator.standard_t,,,,standard_t,numpy.random.Generator.standard_t,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.standard_t.html,,,,False
1373,1722,random.RandomState.standard_t,,,,standard_t,numpy.random.RandomState.standard_t,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_t.html,,,,False
1374,1723,random.standard_t,,,,standard_t,numpy.random.standard_t,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_t.html,,,,False
1375,1724,random.Generator.triangular,,,,triangular,numpy.random.Generator.triangular,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.triangular.html,,,,False
1376,1725,random.RandomState.triangular,,,,triangular,numpy.random.RandomState.triangular,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.triangular.html,,,,False
1377,1726,random.triangular,,,,triangular,numpy.random.triangular,https://numpy.org/doc/stable/reference/generated/numpy.random.triangular.html,,,,False
1378,1727,random.Generator.uniform,,,,uniform,numpy.random.Generator.uniform,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.uniform.html,arkouda.pdarraycreation.uniform,pdarraycreation.uniform,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.uniform,True
1379,1728,random.RandomState.uniform,,,,uniform,numpy.random.RandomState.uniform,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.uniform.html,arkouda.pdarraycreation.uniform,pdarraycreation.uniform,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.uniform,True
1380,1729,random.Generator.vonmises,,,,vonmises,numpy.random.Generator.vonmises,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.vonmises.html,,,,False
1381,1730,random.RandomState.vonmises,,,,vonmises,numpy.random.RandomState.vonmises,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.vonmises.html,,,,False
1382,1731,random.vonmises,,,,vonmises,numpy.random.vonmises,https://numpy.org/doc/stable/reference/generated/numpy.random.vonmises.html,,,,False
1383,1732,random.Generator.wald,,,,wald,numpy.random.Generator.wald,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.wald.html,,,,False
1384,1733,random.RandomState.wald,,,,wald,numpy.random.RandomState.wald,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.wald.html,,,,False
1385,1734,random.wald,,,,wald,numpy.random.wald,https://numpy.org/doc/stable/reference/generated/numpy.random.wald.html,,,,False
1386,1735,random.Generator.weibull,,,,weibull,numpy.random.Generator.weibull,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.weibull.html,,,,False
1387,1736,random.RandomState.weibull,,,,weibull,numpy.random.RandomState.weibull,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.weibull.html,,,,False
1388,1737,random.Generator.zipf,,,,zipf,numpy.random.Generator.zipf,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.zipf.html,,,,False
1389,1738,random.RandomState.zipf,,,,zipf,numpy.random.RandomState.zipf,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.zipf.html,,,,False
1390,1739,random.zipf,,,,zipf,numpy.random.zipf,https://numpy.org/doc/stable/reference/generated/numpy.random.zipf.html,,,,False
1391,1740,random.get_state,,,,get_state,numpy.random.get_state,https://numpy.org/doc/stable/reference/generated/numpy.random.get_state.html,,,,False
1392,1741,random.RandomState.get_state,,,,get_state,numpy.random.RandomState.get_state,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.get_state.html,,,,False
1393,1742,random.MT19937,,,,MT19937,numpy.random.MT19937,https://numpy.org/doc/stable/reference/generated/numpy.random.MT19937.html,,,,False
1394,1743,random.PCG64,,,,PCG64,numpy.random.PCG64,https://numpy.org/doc/stable/reference/generated/numpy.random.PCG64.html,,,,False
1395,1744,random.PCG64DXSM,,,,PCG64DXSM,numpy.random.PCG64DXSM,https://numpy.org/doc/stable/reference/generated/numpy.random.PCG64DXSM.html,,,,False
1396,1745,random.Philox,,,,Philox,numpy.random.Philox,https://numpy.org/doc/stable/reference/generated/numpy.random.Philox.html,,,,False
1397,1746,random.RandomState.randint,,,,randint,numpy.random.RandomState.randint,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.randint.html,arkouda.pdarraycreation.randint,pdarraycreation.randint,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.randint,True
1398,1747,random.random_integers,,,,random_integers,numpy.random.random_integers,https://numpy.org/doc/stable/reference/generated/numpy.random.random_integers.html,,,,False
1399,1748,random.RandomState.random_integers,,,,random_integers,numpy.random.RandomState.random_integers,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.random_integers.html,,,,False
1400,1749,random.random_sample,,,,random_sample,numpy.random.random_sample,https://numpy.org/doc/stable/reference/generated/numpy.random.random_sample.html,,,,False
1401,1750,random.RandomState.random_sample,,,,random_sample,numpy.random.RandomState.random_sample,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.random_sample.html,,,,False
1402,1751,random.RandomState.seed,,,,seed,numpy.random.RandomState.seed,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.seed.html,,,,False
1403,1752,random.RandomState.set_state,,,,set_state,numpy.random.RandomState.set_state,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.set_state.html,,,,False
1404,1753,random.set_state,,,,set_state,numpy.random.set_state,https://numpy.org/doc/stable/reference/generated/numpy.random.set_state.html,,,,False
1405,1754,random.ranf,,,,ranf,numpy.random.ranf,https://numpy.org/doc/stable/reference/generated/numpy.random.ranf.html,,,,False
1406,1755,random.SFC64,,,,SFC64,numpy.random.SFC64,https://numpy.org/doc/stable/reference/generated/numpy.random.SFC64.html,,,,False
1407,1756,ravel_multi_index,,,,ravel_multi_index,numpy.ravel_multi_index,https://numpy.org/doc/stable/reference/generated/numpy.ravel_multi_index.html,,,,False
1408,1757,real_if_close,,,,real_if_close,numpy.real_if_close,https://numpy.org/doc/stable/reference/generated/numpy.real_if_close.html,,,,False
1409,1758,reciprocal,,,,reciprocal,numpy.reciprocal,https://numpy.org/doc/stable/reference/generated/numpy.reciprocal.html,,,,False
1410,1759,remainder,,,,remainder,numpy.remainder,https://numpy.org/doc/stable/reference/generated/numpy.remainder.html,arkouda.array_api._elementwise_functions.remainder,array_api._elementwise_functions.remainder,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.remainder,True
1411,1760,right_shift,,,,right_shift,numpy.right_shift,https://numpy.org/doc/stable/reference/generated/numpy.right_shift.html,,,,False
1412,1761,roots,,,,roots,numpy.roots,https://numpy.org/doc/stable/reference/generated/numpy.roots.html,,,,False
1413,1762,rot90,,,,rot90,numpy.rot90,https://numpy.org/doc/stable/reference/generated/numpy.rot90.html,,,,False
1414,1763,s_,,,,s_,numpy.s_,https://numpy.org/doc/stable/reference/generated/numpy.s_.html,,,,False
1415,1764,save,,,,save,numpy.save,https://numpy.org/doc/stable/reference/generated/numpy.save.html,arkouda.categorical.Categorical.save,categorical.Categorical.save,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.categorical.Categorical.save,True
1416,1765,savetxt,,,,savetxt,numpy.savetxt,https://numpy.org/doc/stable/reference/generated/numpy.savetxt.html,,,,False
1417,1766,savez,,,,savez,numpy.savez,https://numpy.org/doc/stable/reference/generated/numpy.savez.html,,,,False
1418,1767,savez_compressed,,,,savez_compressed,numpy.savez_compressed,https://numpy.org/doc/stable/reference/generated/numpy.savez_compressed.html,,,,False
1419,1768,sctype2char,,,,sctype2char,numpy.sctype2char,https://numpy.org/doc/stable/reference/generated/numpy.sctype2char.html,,,,False
1420,1769,select,,,,select,numpy.select,https://numpy.org/doc/stable/reference/generated/numpy.select.html,,,,False
1421,1770,set_string_function,,,,set_string_function,numpy.set_string_function,https://numpy.org/doc/stable/reference/generated/numpy.set_string_function.html,,,,False
1422,1771,setbufsize,,,,setbufsize,numpy.setbufsize,https://numpy.org/doc/stable/reference/generated/numpy.setbufsize.html,,,,False
1423,1772,seterrcall,,,,seterrcall,numpy.seterrcall,https://numpy.org/doc/stable/reference/generated/numpy.seterrcall.html,,,,False
1424,1773,seterrobj,,,,seterrobj,numpy.seterrobj,https://numpy.org/doc/stable/reference/generated/numpy.seterrobj.html,,,,False
1425,1774,short,,,,short,numpy.short,https://numpy.org/doc/stable/reference/generated/numpy.short.html,,,,False
1426,1775,show_config,,,,show_config,numpy.show_config,https://numpy.org/doc/stable/reference/generated/numpy.show_config.html,,,,False
1427,1776,show_runtime,,,,show_runtime,numpy.show_runtime,https://numpy.org/doc/stable/reference/generated/numpy.show_runtime.html,,,,False
1428,1777,signbit,,,,signbit,numpy.signbit,https://numpy.org/doc/stable/reference/generated/numpy.signbit.html,,,,False
1429,1778,sinc,,,,sinc,numpy.sinc,https://numpy.org/doc/stable/reference/generated/numpy.sinc.html,,,,False
1430,1779,single,,,,single,numpy.single,https://numpy.org/doc/stable/reference/generated/numpy.single.html,,,,False
1431,1780,singlecomplex,,,,singlecomplex,numpy.singlecomplex,https://numpy.org/doc/stable/reference/generated/numpy.singlecomplex.html,,,,False
1432,1781,sinh,,,,sinh,numpy.sinh,https://numpy.org/doc/stable/reference/generated/numpy.sinh.html,arkouda.numeric.sinh,numeric.sinh,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.sinh,True
1433,1782,sinh,,,,sinh,numpy.sinh,https://numpy.org/doc/stable/reference/generated/numpy.sinh.html,arkouda.array_api._elementwise_functions.sinh,array_api._elementwise_functions.sinh,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.sinh,True
1434,1783,sort_complex,,,,sort_complex,numpy.sort_complex,https://numpy.org/doc/stable/reference/generated/numpy.sort_complex.html,,,,False
1435,1784,source,,,,source,numpy.source,https://numpy.org/doc/stable/reference/generated/numpy.source.html,,,,False
1436,1785,string_,,,,string_,numpy.string_,https://numpy.org/doc/stable/reference/generated/numpy.string_.html,,,,False
1437,1786,subtract,,,,subtract,numpy.subtract,https://numpy.org/doc/stable/reference/generated/numpy.subtract.html,arkouda.array_api._elementwise_functions.subtract,array_api._elementwise_functions.subtract,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.subtract,True
1438,1787,take_along_axis,,,,take_along_axis,numpy.take_along_axis,https://numpy.org/doc/stable/reference/generated/numpy.take_along_axis.html,,,,False
1439,1788,tensordot,,,,tensordot,numpy.tensordot,https://numpy.org/doc/stable/reference/generated/numpy.tensordot.html,arkouda.array_api.linalg.tensordot,array_api.linalg.tensordot,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api.linalg.tensordot,True
1440,1789,testing.assert_,,,,assert_,numpy.testing.assert_,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_.html,,,,False
1441,1790,testing.assert_almost_equal,,,,assert_almost_equal,numpy.testing.assert_almost_equal,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_almost_equal.html,,,,False
1442,1791,testing.assert_array_almost_equal_nulp,,,,assert_array_almost_equal_nulp,numpy.testing.assert_array_almost_equal_nulp,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_array_almost_equal_nulp.html,,,,False
1443,1792,testing.assert_array_max_ulp,,,,assert_array_max_ulp,numpy.testing.assert_array_max_ulp,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_array_max_ulp.html,,,,False
1444,1793,testing.assert_no_gc_cycles,,,,assert_no_gc_cycles,numpy.testing.assert_no_gc_cycles,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_no_gc_cycles.html,,,,False
1445,1794,testing.assert_raises,,,,assert_raises,numpy.testing.assert_raises,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_raises.html,,,,False
1446,1795,testing.assert_raises_regex,,,,assert_raises_regex,numpy.testing.assert_raises_regex,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_raises_regex.html,,,,False
1447,1796,testing.assert_string_equal,,,,assert_string_equal,numpy.testing.assert_string_equal,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_string_equal.html,,,,False
1448,1797,testing.assert_warns,,,,assert_warns,numpy.testing.assert_warns,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_warns.html,,,,False
1449,1798,testing.clear_and_catch_warnings,,,,clear_and_catch_warnings,numpy.testing.clear_and_catch_warnings,https://numpy.org/doc/stable/reference/generated/numpy.testing.clear_and_catch_warnings.html,,,,False
1450,1799,testing.decorate_methods,,,,decorate_methods,numpy.testing.decorate_methods,https://numpy.org/doc/stable/reference/generated/numpy.testing.decorate_methods.html,,,,False
