,index,function_np,total_np_calls,num_networkx_funs_used_by,used_by_networkx,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
920,1269,matrix.setflags,,,,setflags,numpy.matrix.setflags,https://numpy.org/doc/stable/reference/generated/numpy.matrix.setflags.html,,,,False
921,1270,ndarray.setflags,,,,setflags,numpy.ndarray.setflags,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.setflags.html,,,,False
922,1271,matrix.take,,,,take,numpy.matrix.take,https://numpy.org/doc/stable/reference/generated/numpy.matrix.take.html,arkouda.array_api._indexing_functions.take,array_api._indexing_functions.take,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._indexing_functions.take,True
923,1272,ndarray.take,,,,take,numpy.ndarray.take,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.take.html,arkouda.array_api._indexing_functions.take,array_api._indexing_functions.take,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._indexing_functions.take,True
924,1273,take,,,,take,numpy.take,https://numpy.org/doc/stable/reference/generated/numpy.take.html,arkouda.array_api._indexing_functions.take,array_api._indexing_functions.take,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._indexing_functions.take,True
925,1274,matrix.tostring,,,,tostring,numpy.matrix.tostring,https://numpy.org/doc/stable/reference/generated/numpy.matrix.tostring.html,,,,False
926,1275,ndarray.tostring,,,,tostring,numpy.ndarray.tostring,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.tostring.html,,,,False
927,1276,matrix.view,,,,view,numpy.matrix.view,https://numpy.org/doc/stable/reference/generated/numpy.matrix.view.html,,,,False
928,1277,ndarray.view,,,,view,numpy.ndarray.view,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.view.html,,,,False
929,1278,maximum,,,,maximum,numpy.maximum,https://numpy.org/doc/stable/reference/generated/numpy.maximum.html,,,,False
930,1279,maximum_sctype,,,,maximum_sctype,numpy.maximum_sctype,https://numpy.org/doc/stable/reference/generated/numpy.maximum_sctype.html,,,,False
931,1280,may_share_memory,,,,may_share_memory,numpy.may_share_memory,https://numpy.org/doc/stable/reference/generated/numpy.may_share_memory.html,,,,False
932,1281,memmap,,,,memmap,numpy.memmap,https://numpy.org/doc/stable/reference/generated/numpy.memmap.html,,,,False
933,1282,meshgrid,,,,meshgrid,numpy.meshgrid,https://numpy.org/doc/stable/reference/generated/numpy.meshgrid.html,arkouda.array_api._creation_functions.meshgrid,array_api._creation_functions.meshgrid,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.meshgrid,True
934,1283,mgrid,,,,mgrid,numpy.mgrid,https://numpy.org/doc/stable/reference/generated/numpy.mgrid.html,,,,False
935,1284,min_scalar_type,,,,min_scalar_type,numpy.min_scalar_type,https://numpy.org/doc/stable/reference/generated/numpy.min_scalar_type.html,,,,False
936,1285,mintypecode,,,,mintypecode,numpy.mintypecode,https://numpy.org/doc/stable/reference/generated/numpy.mintypecode.html,,,,False
937,1286,modf,,,,modf,numpy.modf,https://numpy.org/doc/stable/reference/generated/numpy.modf.html,,,,False
938,1287,moveaxis,,,,moveaxis,numpy.moveaxis,https://numpy.org/doc/stable/reference/generated/numpy.moveaxis.html,,,,False
939,1288,nan_to_num,,,,nan_to_num,numpy.nan_to_num,https://numpy.org/doc/stable/reference/generated/numpy.nan_to_num.html,,,,False
940,1289,nanargmax,,,,nanargmax,numpy.nanargmax,https://numpy.org/doc/stable/reference/generated/numpy.nanargmax.html,,,,False
941,1290,nanargmin,,,,nanargmin,numpy.nanargmin,https://numpy.org/doc/stable/reference/generated/numpy.nanargmin.html,,,,False
942,1291,nancumprod,,,,nancumprod,numpy.nancumprod,https://numpy.org/doc/stable/reference/generated/numpy.nancumprod.html,,,,False
943,1292,nancumsum,,,,nancumsum,numpy.nancumsum,https://numpy.org/doc/stable/reference/generated/numpy.nancumsum.html,,,,False
944,1293,nanmax,,,,nanmax,numpy.nanmax,https://numpy.org/doc/stable/reference/generated/numpy.nanmax.html,,,,False
945,1294,nanmean,,,,nanmean,numpy.nanmean,https://numpy.org/doc/stable/reference/generated/numpy.nanmean.html,,,,False
946,1295,nanmedian,,,,nanmedian,numpy.nanmedian,https://numpy.org/doc/stable/reference/generated/numpy.nanmedian.html,,,,False
947,1296,nanmin,,,,nanmin,numpy.nanmin,https://numpy.org/doc/stable/reference/generated/numpy.nanmin.html,,,,False
948,1297,nanpercentile,,,,nanpercentile,numpy.nanpercentile,https://numpy.org/doc/stable/reference/generated/numpy.nanpercentile.html,,,,False
949,1298,nanprod,,,,nanprod,numpy.nanprod,https://numpy.org/doc/stable/reference/generated/numpy.nanprod.html,,,,False
950,1299,nanquantile,,,,nanquantile,numpy.nanquantile,https://numpy.org/doc/stable/reference/generated/numpy.nanquantile.html,,,,False
951,1300,nanstd,,,,nanstd,numpy.nanstd,https://numpy.org/doc/stable/reference/generated/numpy.nanstd.html,,,,False
952,1301,nansum,,,,nansum,numpy.nansum,https://numpy.org/doc/stable/reference/generated/numpy.nansum.html,,,,False
953,1302,nanvar,,,,nanvar,numpy.nanvar,https://numpy.org/doc/stable/reference/generated/numpy.nanvar.html,,,,False
954,1303,ndarray.__abs__,,,,__abs__,numpy.ndarray.__abs__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__abs__.html,,,,False
955,1304,ndarray.__add__,,,,__add__,numpy.ndarray.__add__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__add__.html,,,,False
956,1305,ndarray.__and__,,,,__and__,numpy.ndarray.__and__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__and__.html,,,,False
957,1306,ndarray.__array__,,,,__array__,numpy.ndarray.__array__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__array__.html,,,,False
958,1307,ndarray.__bool__,,,,__bool__,numpy.ndarray.__bool__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__bool__.html,,,,False
959,1308,ndarray.__class_getitem__,,,,__class_getitem__,numpy.ndarray.__class_getitem__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__class_getitem__.html,,,,False
960,1309,ndarray.__complex__,,,,__complex__,numpy.ndarray.__complex__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__complex__.html,,,,False
961,1310,ndarray.__contains__,,,,__contains__,numpy.ndarray.__contains__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__contains__.html,,,,False
962,1311,ndarray.__copy__,,,,__copy__,numpy.ndarray.__copy__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__copy__.html,,,,False
963,1312,ndarray.__deepcopy__,,,,__deepcopy__,numpy.ndarray.__deepcopy__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__deepcopy__.html,,,,False
964,1313,ndarray.__divmod__,,,,__divmod__,numpy.ndarray.__divmod__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__divmod__.html,,,,False
965,1314,ndarray.__eq__,,,,__eq__,numpy.ndarray.__eq__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__eq__.html,,,,False
966,1315,ndarray.__float__,,,,__float__,numpy.ndarray.__float__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__float__.html,,,,False
967,1316,ndarray.__floordiv__,,,,__floordiv__,numpy.ndarray.__floordiv__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__floordiv__.html,,,,False
968,1317,ndarray.__ge__,,,,__ge__,numpy.ndarray.__ge__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ge__.html,,,,False
969,1318,ndarray.__getitem__,,,,__getitem__,numpy.ndarray.__getitem__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__getitem__.html,,,,False
970,1319,ndarray.__gt__,,,,__gt__,numpy.ndarray.__gt__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__gt__.html,,,,False
971,1320,ndarray.__iadd__,,,,__iadd__,numpy.ndarray.__iadd__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__iadd__.html,,,,False
972,1321,ndarray.__iand__,,,,__iand__,numpy.ndarray.__iand__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__iand__.html,,,,False
973,1322,ndarray.__ifloordiv__,,,,__ifloordiv__,numpy.ndarray.__ifloordiv__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ifloordiv__.html,,,,False
974,1323,ndarray.__ilshift__,,,,__ilshift__,numpy.ndarray.__ilshift__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ilshift__.html,,,,False
975,1324,ndarray.__imod__,,,,__imod__,numpy.ndarray.__imod__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__imod__.html,,,,False
976,1325,ndarray.__imul__,,,,__imul__,numpy.ndarray.__imul__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__imul__.html,,,,False
977,1326,ndarray.__int__,,,,__int__,numpy.ndarray.__int__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__int__.html,,,,False
978,1327,ndarray.__invert__,,,,__invert__,numpy.ndarray.__invert__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__invert__.html,,,,False
979,1328,ndarray.__ior__,,,,__ior__,numpy.ndarray.__ior__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ior__.html,,,,False
980,1329,ndarray.__ipow__,,,,__ipow__,numpy.ndarray.__ipow__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ipow__.html,,,,False
981,1330,ndarray.__irshift__,,,,__irshift__,numpy.ndarray.__irshift__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__irshift__.html,,,,False
982,1331,ndarray.__isub__,,,,__isub__,numpy.ndarray.__isub__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__isub__.html,,,,False
983,1332,ndarray.__itruediv__,,,,__itruediv__,numpy.ndarray.__itruediv__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__itruediv__.html,,,,False
984,1333,ndarray.__ixor__,,,,__ixor__,numpy.ndarray.__ixor__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ixor__.html,,,,False
985,1334,ndarray.__le__,,,,__le__,numpy.ndarray.__le__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__le__.html,,,,False
986,1335,ndarray.__len__,,,,__len__,numpy.ndarray.__len__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__len__.html,,,,False
987,1336,ndarray.__lshift__,,,,__lshift__,numpy.ndarray.__lshift__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__lshift__.html,,,,False
988,1337,ndarray.__lt__,,,,__lt__,numpy.ndarray.__lt__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__lt__.html,,,,False
989,1338,ndarray.__matmul__,,,,__matmul__,numpy.ndarray.__matmul__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__matmul__.html,,,,False
990,1339,ndarray.__mod__,,,,__mod__,numpy.ndarray.__mod__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__mod__.html,,,,False
991,1340,ndarray.__mul__,,,,__mul__,numpy.ndarray.__mul__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__mul__.html,,,,False
992,1341,ndarray.__ne__,,,,__ne__,numpy.ndarray.__ne__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__ne__.html,,,,False
993,1342,ndarray.__neg__,,,,__neg__,numpy.ndarray.__neg__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__neg__.html,,,,False
994,1343,ndarray.__new__,,,,__new__,numpy.ndarray.__new__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__new__.html,,,,False
995,1344,ndarray.__or__,,,,__or__,numpy.ndarray.__or__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__or__.html,,,,False
996,1345,ndarray.__pos__,,,,__pos__,numpy.ndarray.__pos__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__pos__.html,,,,False
997,1346,ndarray.__pow__,,,,__pow__,numpy.ndarray.__pow__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__pow__.html,,,,False
998,1347,ndarray.__reduce__,,,,__reduce__,numpy.ndarray.__reduce__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__reduce__.html,,,,False
999,1348,ndarray.__repr__,,,,__repr__,numpy.ndarray.__repr__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__repr__.html,,,,False
1000,1349,ndarray.__rshift__,,,,__rshift__,numpy.ndarray.__rshift__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__rshift__.html,,,,False
1001,1350,ndarray.__setitem__,,,,__setitem__,numpy.ndarray.__setitem__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__setitem__.html,,,,False
1002,1351,ndarray.__setstate__,,,,__setstate__,numpy.ndarray.__setstate__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__setstate__.html,,,,False
1003,1352,ndarray.__str__,,,,__str__,numpy.ndarray.__str__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__str__.html,,,,False
1004,1353,ndarray.__sub__,,,,__sub__,numpy.ndarray.__sub__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__sub__.html,,,,False
1005,1354,ndarray.__truediv__,,,,__truediv__,numpy.ndarray.__truediv__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__truediv__.html,,,,False
1006,1355,ndarray.__xor__,,,,__xor__,numpy.ndarray.__xor__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__xor__.html,,,,False
1007,1356,ndindex,,,,ndindex,numpy.ndindex,https://numpy.org/doc/stable/reference/generated/numpy.ndindex.html,,,,False
1008,1357,nditer,,,,nditer,numpy.nditer,https://numpy.org/doc/stable/reference/generated/numpy.nditer.html,,,,False
1009,1358,negative,,,,negative,numpy.negative,https://numpy.org/doc/stable/reference/generated/numpy.negative.html,arkouda.array_api._elementwise_functions.negative,array_api._elementwise_functions.negative,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.negative,True
1010,1359,nested_iters,,,,nested_iters,numpy.nested_iters,https://numpy.org/doc/stable/reference/generated/numpy.nested_iters.html,,,,False
1011,1360,nextafter,,,,nextafter,numpy.nextafter,https://numpy.org/doc/stable/reference/generated/numpy.nextafter.html,,,,False
1012,1361,number,,,,number,numpy.number,https://numpy.org/doc/stable/reference/generated/numpy.number.html,,,,False
1013,1362,obj2sctype,,,,obj2sctype,numpy.obj2sctype,https://numpy.org/doc/stable/reference/generated/numpy.obj2sctype.html,,,,False
1014,1363,ogrid,,,,ogrid,numpy.ogrid,https://numpy.org/doc/stable/reference/generated/numpy.ogrid.html,,,,False
1015,1364,packbits,,,,packbits,numpy.packbits,https://numpy.org/doc/stable/reference/generated/numpy.packbits.html,,,,False
1016,1365,pad,,,,pad,numpy.pad,https://numpy.org/doc/stable/reference/generated/numpy.pad.html,,,,False
1017,1366,percentile,,,,percentile,numpy.percentile,https://numpy.org/doc/stable/reference/generated/numpy.percentile.html,,,,False
1018,1367,piecewise,,,,piecewise,numpy.piecewise,https://numpy.org/doc/stable/reference/generated/numpy.piecewise.html,,,,False
1019,1368,place,,,,place,numpy.place,https://numpy.org/doc/stable/reference/generated/numpy.place.html,,,,False
1020,1369,poly,,,,poly,numpy.poly,https://numpy.org/doc/stable/reference/generated/numpy.poly.html,,,,False
1021,1370,poly1d,,,,poly1d,numpy.poly1d,https://numpy.org/doc/stable/reference/generated/numpy.poly1d.html,,,,False
1022,1371,polyadd,,,,polyadd,numpy.polyadd,https://numpy.org/doc/stable/reference/generated/numpy.polyadd.html,,,,False
1023,1372,polynomial.polynomial.polyadd,,,,polyadd,numpy.polynomial.polynomial.polyadd,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.polynomial.polyadd.html,,,,False
1024,1373,polyder,,,,polyder,numpy.polyder,https://numpy.org/doc/stable/reference/generated/numpy.polyder.html,,,,False
1025,1374,polynomial.polynomial.polyder,,,,polyder,numpy.polynomial.polynomial.polyder,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.polynomial.polyder.html,,,,False
1026,1375,polydiv,,,,polydiv,numpy.polydiv,https://numpy.org/doc/stable/reference/generated/numpy.polydiv.html,,,,False
1027,1376,polynomial.polynomial.polydiv,,,,polydiv,numpy.polynomial.polynomial.polydiv,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.polynomial.polydiv.html,,,,False
1028,1377,polyint,,,,polyint,numpy.polyint,https://numpy.org/doc/stable/reference/generated/numpy.polyint.html,,,,False
1029,1378,polynomial.polynomial.polyint,,,,polyint,numpy.polynomial.polynomial.polyint,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.polynomial.polyint.html,,,,False
1030,1379,polymul,,,,polymul,numpy.polymul,https://numpy.org/doc/stable/reference/generated/numpy.polymul.html,,,,False
1031,1380,polynomial.polynomial.polymul,,,,polymul,numpy.polynomial.polynomial.polymul,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.polynomial.polymul.html,,,,False
1032,1381,polynomial.chebyshev.cheb2poly,,,,cheb2poly,numpy.polynomial.chebyshev.cheb2poly,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.cheb2poly.html,,,,False
1033,1382,polynomial.chebyshev.chebadd,,,,chebadd,numpy.polynomial.chebyshev.chebadd,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebadd.html,,,,False
1034,1383,polynomial.chebyshev.chebcompanion,,,,chebcompanion,numpy.polynomial.chebyshev.chebcompanion,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebcompanion.html,,,,False
1035,1384,polynomial.chebyshev.chebder,,,,chebder,numpy.polynomial.chebyshev.chebder,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebder.html,,,,False
1036,1385,polynomial.chebyshev.chebdiv,,,,chebdiv,numpy.polynomial.chebyshev.chebdiv,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebdiv.html,,,,False
