,index,function_np,total_np_calls,num_pandas_funs_used_by,used_by_pandas,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
1344,1693,random.RandomState.normal,,,,normal,numpy.random.RandomState.normal,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.normal.html,,,,False
1345,1694,random.Generator.pareto,,,,pareto,numpy.random.Generator.pareto,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.pareto.html,,,,False
1346,1695,random.pareto,,,,pareto,numpy.random.pareto,https://numpy.org/doc/stable/reference/generated/numpy.random.pareto.html,,,,False
1347,1696,random.RandomState.pareto,,,,pareto,numpy.random.RandomState.pareto,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.pareto.html,,,,False
1348,1697,random.Generator.permutation,,,,permutation,numpy.random.Generator.permutation,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.permutation.html,,,,False
1349,1698,random.permutation,,,,permutation,numpy.random.permutation,https://numpy.org/doc/stable/reference/generated/numpy.random.permutation.html,,,,False
1350,1699,random.RandomState.permutation,,,,permutation,numpy.random.RandomState.permutation,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.permutation.html,,,,False
1351,1700,random.Generator.permuted,,,,permuted,numpy.random.Generator.permuted,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.permuted.html,,,,False
1352,1701,random.Generator.poisson,,,,poisson,numpy.random.Generator.poisson,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.poisson.html,,,,False
1353,1702,random.poisson,,,,poisson,numpy.random.poisson,https://numpy.org/doc/stable/reference/generated/numpy.random.poisson.html,,,,False
1354,1703,random.RandomState.poisson,,,,poisson,numpy.random.RandomState.poisson,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.poisson.html,,,,False
1355,1704,random.Generator.rayleigh,,,,rayleigh,numpy.random.Generator.rayleigh,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.rayleigh.html,,,,False
1356,1705,random.RandomState.rayleigh,,,,rayleigh,numpy.random.RandomState.rayleigh,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.rayleigh.html,,,,False
1357,1706,random.rayleigh,,,,rayleigh,numpy.random.rayleigh,https://numpy.org/doc/stable/reference/generated/numpy.random.rayleigh.html,,,,False
1358,1707,random.Generator.shuffle,,,,shuffle,numpy.random.Generator.shuffle,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.shuffle.html,,,,False
1359,1708,random.RandomState.shuffle,,,,shuffle,numpy.random.RandomState.shuffle,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.shuffle.html,,,,False
1360,1709,random.shuffle,,,,shuffle,numpy.random.shuffle,https://numpy.org/doc/stable/reference/generated/numpy.random.shuffle.html,,,,False
1361,1710,random.Generator.spawn,,,,spawn,numpy.random.Generator.spawn,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.spawn.html,,,,False
1362,1711,random.Generator.standard_cauchy,,,,standard_cauchy,numpy.random.Generator.standard_cauchy,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.standard_cauchy.html,,,,False
1363,1712,random.RandomState.standard_cauchy,,,,standard_cauchy,numpy.random.RandomState.standard_cauchy,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_cauchy.html,,,,False
1364,1713,random.standard_cauchy,,,,standard_cauchy,numpy.random.standard_cauchy,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_cauchy.html,,,,False
1365,1714,random.Generator.standard_exponential,,,,standard_exponential,numpy.random.Generator.standard_exponential,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.standard_exponential.html,,,,False
1366,1715,random.RandomState.standard_exponential,,,,standard_exponential,numpy.random.RandomState.standard_exponential,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_exponential.html,,,,False
1367,1716,random.standard_exponential,,,,standard_exponential,numpy.random.standard_exponential,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_exponential.html,,,,False
1368,1717,random.Generator.standard_gamma,,,,standard_gamma,numpy.random.Generator.standard_gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.standard_gamma.html,,,,False
1369,1718,random.RandomState.standard_gamma,,,,standard_gamma,numpy.random.RandomState.standard_gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_gamma.html,,,,False
1370,1719,random.standard_gamma,,,,standard_gamma,numpy.random.standard_gamma,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_gamma.html,,,,False
1371,1720,random.Generator.standard_normal,,,,standard_normal,numpy.random.Generator.standard_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.standard_normal.html,arkouda.pdarraycreation.standard_normal,pdarraycreation.standard_normal,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.standard_normal,True
1372,1721,random.RandomState.standard_normal,,,,standard_normal,numpy.random.RandomState.standard_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_normal.html,arkouda.pdarraycreation.standard_normal,pdarraycreation.standard_normal,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.standard_normal,True
1373,1722,random.standard_normal,,,,standard_normal,numpy.random.standard_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_normal.html,arkouda.pdarraycreation.standard_normal,pdarraycreation.standard_normal,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.standard_normal,True
1374,1723,random.Generator.standard_t,,,,standard_t,numpy.random.Generator.standard_t,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.standard_t.html,,,,False
1375,1724,random.RandomState.standard_t,,,,standard_t,numpy.random.RandomState.standard_t,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.standard_t.html,,,,False
1376,1725,random.standard_t,,,,standard_t,numpy.random.standard_t,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_t.html,,,,False
1377,1726,random.Generator.triangular,,,,triangular,numpy.random.Generator.triangular,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.triangular.html,,,,False
1378,1727,random.RandomState.triangular,,,,triangular,numpy.random.RandomState.triangular,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.triangular.html,,,,False
1379,1728,random.triangular,,,,triangular,numpy.random.triangular,https://numpy.org/doc/stable/reference/generated/numpy.random.triangular.html,,,,False
1380,1729,random.Generator.uniform,,,,uniform,numpy.random.Generator.uniform,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.uniform.html,arkouda.pdarraycreation.uniform,pdarraycreation.uniform,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.uniform,True
1381,1730,random.RandomState.uniform,,,,uniform,numpy.random.RandomState.uniform,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.uniform.html,arkouda.pdarraycreation.uniform,pdarraycreation.uniform,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.uniform,True
1382,1731,random.uniform,,,,uniform,numpy.random.uniform,https://numpy.org/doc/stable/reference/generated/numpy.random.uniform.html,arkouda.pdarraycreation.uniform,pdarraycreation.uniform,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.uniform,True
1383,1732,random.Generator.vonmises,,,,vonmises,numpy.random.Generator.vonmises,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.vonmises.html,,,,False
1384,1733,random.RandomState.vonmises,,,,vonmises,numpy.random.RandomState.vonmises,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.vonmises.html,,,,False
1385,1734,random.vonmises,,,,vonmises,numpy.random.vonmises,https://numpy.org/doc/stable/reference/generated/numpy.random.vonmises.html,,,,False
1386,1735,random.Generator.wald,,,,wald,numpy.random.Generator.wald,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.wald.html,,,,False
1387,1736,random.RandomState.wald,,,,wald,numpy.random.RandomState.wald,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.wald.html,,,,False
1388,1737,random.wald,,,,wald,numpy.random.wald,https://numpy.org/doc/stable/reference/generated/numpy.random.wald.html,,,,False
1389,1738,random.Generator.weibull,,,,weibull,numpy.random.Generator.weibull,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.weibull.html,,,,False
1390,1739,random.RandomState.weibull,,,,weibull,numpy.random.RandomState.weibull,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.weibull.html,,,,False
1391,1740,random.Generator.zipf,,,,zipf,numpy.random.Generator.zipf,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.zipf.html,,,,False
1392,1741,random.RandomState.zipf,,,,zipf,numpy.random.RandomState.zipf,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.zipf.html,,,,False
1393,1742,random.zipf,,,,zipf,numpy.random.zipf,https://numpy.org/doc/stable/reference/generated/numpy.random.zipf.html,,,,False
1394,1743,random.get_state,,,,get_state,numpy.random.get_state,https://numpy.org/doc/stable/reference/generated/numpy.random.get_state.html,,,,False
1395,1744,random.RandomState.get_state,,,,get_state,numpy.random.RandomState.get_state,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.get_state.html,,,,False
1396,1745,random.PCG64DXSM,,,,PCG64DXSM,numpy.random.PCG64DXSM,https://numpy.org/doc/stable/reference/generated/numpy.random.PCG64DXSM.html,,,,False
1397,1746,random.Philox,,,,Philox,numpy.random.Philox,https://numpy.org/doc/stable/reference/generated/numpy.random.Philox.html,,,,False
1398,1747,random.randint,,,,randint,numpy.random.randint,https://numpy.org/doc/stable/reference/generated/numpy.random.randint.html,arkouda.pdarraycreation.randint,pdarraycreation.randint,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.randint,True
1399,1748,random.RandomState.randint,,,,randint,numpy.random.RandomState.randint,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.randint.html,arkouda.pdarraycreation.randint,pdarraycreation.randint,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.randint,True
1400,1749,random.random_integers,,,,random_integers,numpy.random.random_integers,https://numpy.org/doc/stable/reference/generated/numpy.random.random_integers.html,,,,False
1401,1750,random.RandomState.random_integers,,,,random_integers,numpy.random.RandomState.random_integers,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.random_integers.html,,,,False
1402,1751,random.random_sample,,,,random_sample,numpy.random.random_sample,https://numpy.org/doc/stable/reference/generated/numpy.random.random_sample.html,,,,False
1403,1752,random.RandomState.random_sample,,,,random_sample,numpy.random.RandomState.random_sample,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.random_sample.html,,,,False
1404,1753,random.RandomState.seed,,,,seed,numpy.random.RandomState.seed,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.seed.html,,,,False
1405,1754,random.RandomState.set_state,,,,set_state,numpy.random.RandomState.set_state,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.set_state.html,,,,False
1406,1755,random.set_state,,,,set_state,numpy.random.set_state,https://numpy.org/doc/stable/reference/generated/numpy.random.set_state.html,,,,False
1407,1756,random.ranf,,,,ranf,numpy.random.ranf,https://numpy.org/doc/stable/reference/generated/numpy.random.ranf.html,,,,False
1408,1757,random.sample,,,,sample,numpy.random.sample,https://numpy.org/doc/stable/reference/generated/numpy.random.sample.html,,,,False
1409,1758,random.SFC64,,,,SFC64,numpy.random.SFC64,https://numpy.org/doc/stable/reference/generated/numpy.random.SFC64.html,,,,False
1410,1759,ravel_multi_index,,,,ravel_multi_index,numpy.ravel_multi_index,https://numpy.org/doc/stable/reference/generated/numpy.ravel_multi_index.html,,,,False
1411,1760,real_if_close,,,,real_if_close,numpy.real_if_close,https://numpy.org/doc/stable/reference/generated/numpy.real_if_close.html,,,,False
1412,1761,reciprocal,,,,reciprocal,numpy.reciprocal,https://numpy.org/doc/stable/reference/generated/numpy.reciprocal.html,,,,False
1413,1762,remainder,,,,remainder,numpy.remainder,https://numpy.org/doc/stable/reference/generated/numpy.remainder.html,arkouda.array_api._elementwise_functions.remainder,array_api._elementwise_functions.remainder,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.remainder,True
1414,1763,require,,,,require,numpy.require,https://numpy.org/doc/stable/reference/generated/numpy.require.html,,,,False
1415,1764,right_shift,,,,right_shift,numpy.right_shift,https://numpy.org/doc/stable/reference/generated/numpy.right_shift.html,,,,False
1416,1765,rint,,,,rint,numpy.rint,https://numpy.org/doc/stable/reference/generated/numpy.rint.html,,,,False
1417,1766,rollaxis,,,,rollaxis,numpy.rollaxis,https://numpy.org/doc/stable/reference/generated/numpy.rollaxis.html,,,,False
1418,1767,roots,,,,roots,numpy.roots,https://numpy.org/doc/stable/reference/generated/numpy.roots.html,,,,False
1419,1768,rot90,,,,rot90,numpy.rot90,https://numpy.org/doc/stable/reference/generated/numpy.rot90.html,,,,False
1420,1769,save,,,,save,numpy.save,https://numpy.org/doc/stable/reference/generated/numpy.save.html,arkouda.categorical.Categorical.save,categorical.Categorical.save,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.categorical.Categorical.save,True
1421,1770,savetxt,,,,savetxt,numpy.savetxt,https://numpy.org/doc/stable/reference/generated/numpy.savetxt.html,,,,False
1422,1771,savez,,,,savez,numpy.savez,https://numpy.org/doc/stable/reference/generated/numpy.savez.html,,,,False
1423,1772,savez_compressed,,,,savez_compressed,numpy.savez_compressed,https://numpy.org/doc/stable/reference/generated/numpy.savez_compressed.html,,,,False
1424,1773,sctype2char,,,,sctype2char,numpy.sctype2char,https://numpy.org/doc/stable/reference/generated/numpy.sctype2char.html,,,,False
1425,1774,select,,,,select,numpy.select,https://numpy.org/doc/stable/reference/generated/numpy.select.html,,,,False
1426,1775,set_printoptions,,,,set_printoptions,numpy.set_printoptions,https://numpy.org/doc/stable/reference/generated/numpy.set_printoptions.html,,,,False
1427,1776,set_string_function,,,,set_string_function,numpy.set_string_function,https://numpy.org/doc/stable/reference/generated/numpy.set_string_function.html,,,,False
1428,1777,setbufsize,,,,setbufsize,numpy.setbufsize,https://numpy.org/doc/stable/reference/generated/numpy.setbufsize.html,,,,False
1429,1778,seterr,,,,seterr,numpy.seterr,https://numpy.org/doc/stable/reference/generated/numpy.seterr.html,,,,False
1430,1779,seterrcall,,,,seterrcall,numpy.seterrcall,https://numpy.org/doc/stable/reference/generated/numpy.seterrcall.html,,,,False
1431,1780,seterrobj,,,,seterrobj,numpy.seterrobj,https://numpy.org/doc/stable/reference/generated/numpy.seterrobj.html,,,,False
1432,1781,short,,,,short,numpy.short,https://numpy.org/doc/stable/reference/generated/numpy.short.html,,,,False
1433,1782,show_config,,,,show_config,numpy.show_config,https://numpy.org/doc/stable/reference/generated/numpy.show_config.html,,,,False
