,index,function_np,total_np_calls,num_statsmodels_funs_used_by,used_by_statsmodels,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
19,368,sum,442.0,253.0,True,sum,numpy.sum,https://numpy.org/doc/stable/reference/generated/numpy.sum.html,arkouda.pdarrayclass.sum,pdarrayclass.sum,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.sum,True
20,369,sum,442.0,253.0,True,sum,numpy.sum,https://numpy.org/doc/stable/reference/generated/numpy.sum.html,arkouda.array_api._statistical_functions.sum,array_api._statistical_functions.sum,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.sum,True
21,370,eye,457.0,245.0,True,eye,numpy.eye,https://numpy.org/doc/stable/reference/generated/numpy.eye.html,arkouda.array_api._creation_functions.eye,array_api._creation_functions.eye,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.eye,True
22,371,abs,340.0,228.0,True,,,,,,,
23,372,diag,305.0,181.0,True,diag,numpy.diag,https://numpy.org/doc/stable/reference/generated/numpy.diag.html,,,,False
24,373,column_stack,248.0,166.0,True,column_stack,numpy.column_stack,https://numpy.org/doc/stable/reference/generated/numpy.column_stack.html,,,,False
25,374,concatenate,253.0,160.0,True,concatenate,numpy.concatenate,https://numpy.org/doc/stable/reference/generated/numpy.concatenate.html,arkouda.util.concatenate,util.concatenate,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.util.concatenate,True
26,375,concatenate,253.0,160.0,True,concatenate,numpy.concatenate,https://numpy.org/doc/stable/reference/generated/numpy.concatenate.html,arkouda.pdarraysetops.concatenate,pdarraysetops.concatenate,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraysetops.concatenate,True
27,376,pi,176.0,114.0,True,pi,numpy.pi,https://numpy.org/doc/stable/reference/generated/numpy.pi.html,,,,False
28,377,float64,156.0,112.0,True,float64,numpy.float64,https://numpy.org/doc/stable/reference/generated/numpy.float64.html,arkouda.dtypes.float64,dtypes.float64,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.dtypes.float64,True
29,378,isnan,168.0,111.0,True,isnan,numpy.isnan,https://numpy.org/doc/stable/reference/generated/numpy.isnan.html,arkouda.numeric.isnan,numeric.isnan,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.isnan,True
30,379,isnan,168.0,111.0,True,isnan,numpy.isnan,https://numpy.org/doc/stable/reference/generated/numpy.isnan.html,arkouda.array_api._elementwise_functions.isnan,array_api._elementwise_functions.isnan,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.isnan,True
31,380,inf,187.0,106.0,True,inf,numpy.inf,https://numpy.org/doc/stable/reference/generated/numpy.inf.html,,,,False
32,381,empty,172.0,104.0,True,empty,numpy.empty,https://numpy.org/doc/stable/reference/generated/numpy.empty.html,arkouda.array_api._creation_functions.empty,array_api._creation_functions.empty,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.empty,True
33,382,squeeze,140.0,100.0,True,squeeze,numpy.squeeze,https://numpy.org/doc/stable/reference/generated/numpy.squeeze.html,arkouda.array_api._manipulation_functions.squeeze,array_api._manipulation_functions.squeeze,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.squeeze,True
34,383,ndarray,138.0,98.0,True,ndarray,numpy.ndarray,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.html,,,,False
35,384,linalg.inv,128.0,97.0,True,inv,numpy.linalg.inv,https://numpy.org/doc/stable/reference/generated/numpy.linalg.inv.html,,,,False
36,385,linspace,130.0,94.0,True,linspace,numpy.linspace,https://numpy.org/doc/stable/reference/generated/numpy.linspace.html,arkouda.pdarraycreation.linspace,pdarraycreation.linspace,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.linspace,True
37,386,linspace,130.0,94.0,True,linspace,numpy.linspace,https://numpy.org/doc/stable/reference/generated/numpy.linspace.html,arkouda.array_api._creation_functions.linspace,array_api._creation_functions.linspace,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.linspace,True
38,387,c_,158.0,91.0,True,c_,numpy.c_,https://numpy.org/doc/stable/reference/generated/numpy.c_.html,,,,False
39,388,random.randn,172.0,90.0,True,randn,numpy.random.randn,https://numpy.org/doc/stable/reference/generated/numpy.random.randn.html,,,,False
40,389,any,116.0,89.0,True,any,numpy.any,https://numpy.org/doc/stable/reference/generated/numpy.any.html,arkouda.pdarrayclass.any,pdarrayclass.any,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.any,True
41,390,any,116.0,89.0,True,any,numpy.any,https://numpy.org/doc/stable/reference/generated/numpy.any.html,arkouda.array_api._utility_functions.any,array_api._utility_functions.any,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._utility_functions.any,True
42,391,random.randint,135.0,88.0,True,randint,numpy.random.randint,https://numpy.org/doc/stable/reference/generated/numpy.random.randint.html,arkouda.pdarraycreation.randint,pdarraycreation.randint,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.randint,True
43,392,kron,159.0,86.0,True,kron,numpy.kron,https://numpy.org/doc/stable/reference/generated/numpy.kron.html,,,,False
44,393,random.uniform,114.0,81.0,True,uniform,numpy.random.uniform,https://numpy.org/doc/stable/reference/generated/numpy.random.uniform.html,arkouda.pdarraycreation.uniform,pdarraycreation.uniform,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.uniform,True
45,394,mean,104.0,77.0,True,mean,numpy.mean,https://numpy.org/doc/stable/reference/generated/numpy.mean.html,arkouda.pdarrayclass.mean,pdarrayclass.mean,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.mean,True
46,395,mean,104.0,77.0,True,mean,numpy.mean,https://numpy.org/doc/stable/reference/generated/numpy.mean.html,arkouda.array_api._statistical_functions.mean,array_api._statistical_functions.mean,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.mean,True
47,396,random.RandomState,81.0,76.0,True,RandomState,numpy.random.RandomState,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.html,,,,False
48,397,linalg.solve,107.0,72.0,True,solve,numpy.linalg.solve,https://numpy.org/doc/stable/reference/generated/numpy.linalg.solve.html,,,,False
49,398,cumsum,120.0,69.0,True,cumsum,numpy.cumsum,https://numpy.org/doc/stable/reference/generated/numpy.cumsum.html,arkouda.numeric.cumsum,numeric.cumsum,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.cumsum,True
50,399,unique,89.0,69.0,True,unique,numpy.unique,https://numpy.org/doc/stable/reference/generated/numpy.unique.html,arkouda.categorical.Categorical.unique,categorical.Categorical.unique,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.categorical.Categorical.unique,True
51,400,unique,89.0,69.0,True,unique,numpy.unique,https://numpy.org/doc/stable/reference/generated/numpy.unique.html,arkouda.groupbyclass.unique,groupbyclass.unique,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.groupbyclass.unique,True
52,401,all,102.0,68.0,True,all,numpy.all,https://numpy.org/doc/stable/reference/generated/numpy.all.html,arkouda.pdarrayclass.all,pdarrayclass.all,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.all,True
53,402,all,102.0,68.0,True,all,numpy.all,https://numpy.org/doc/stable/reference/generated/numpy.all.html,arkouda.array_api._utility_functions.all,array_api._utility_functions.all,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._utility_functions.all,True
54,403,linalg.pinv,96.0,68.0,True,pinv,numpy.linalg.pinv,https://numpy.org/doc/stable/reference/generated/numpy.linalg.pinv.html,,,,False
55,404,diff,89.0,65.0,True,diff,numpy.diff,https://numpy.org/doc/stable/reference/generated/numpy.diff.html,,,,False
56,405,ones_like,77.0,63.0,True,ones_like,numpy.ones_like,https://numpy.org/doc/stable/reference/generated/numpy.ones_like.html,arkouda.pdarraycreation.ones_like,pdarraycreation.ones_like,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.ones_like,True
57,406,ones_like,77.0,63.0,True,ones_like,numpy.ones_like,https://numpy.org/doc/stable/reference/generated/numpy.ones_like.html,arkouda.array_api._creation_functions.ones_like,array_api._creation_functions.ones_like,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.ones_like,True
58,407,random.standard_normal,86.0,61.0,True,standard_normal,numpy.random.standard_normal,https://numpy.org/doc/stable/reference/generated/numpy.random.standard_normal.html,arkouda.pdarraycreation.standard_normal,pdarraycreation.standard_normal,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.standard_normal,True
59,408,max,77.0,60.0,True,max,numpy.max,https://numpy.org/doc/stable/reference/generated/numpy.max.html,arkouda.pdarrayclass.max,pdarrayclass.max,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.max,True
60,409,max,77.0,60.0,True,max,numpy.max,https://numpy.org/doc/stable/reference/generated/numpy.max.html,arkouda.array_api._statistical_functions.max,array_api._statistical_functions.max,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.max,True
61,410,linalg.cholesky,63.0,59.0,True,cholesky,numpy.linalg.cholesky,https://numpy.org/doc/stable/reference/generated/numpy.linalg.cholesky.html,,,,False
62,411,zeros_like,75.0,58.0,True,zeros_like,numpy.zeros_like,https://numpy.org/doc/stable/reference/generated/numpy.zeros_like.html,arkouda.pdarraycreation.zeros_like,pdarraycreation.zeros_like,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.zeros_like,True
63,412,zeros_like,75.0,58.0,True,zeros_like,numpy.zeros_like,https://numpy.org/doc/stable/reference/generated/numpy.zeros_like.html,arkouda.array_api._creation_functions.zeros_like,array_api._creation_functions.zeros_like,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.zeros_like,True
64,413,atleast_1d,83.0,55.0,True,atleast_1d,numpy.atleast_1d,https://numpy.org/doc/stable/reference/generated/numpy.atleast_1d.html,,,,False
65,414,clip,81.0,53.0,True,clip,numpy.clip,https://numpy.org/doc/stable/reference/generated/numpy.clip.html,,,,False
66,415,size,87.0,51.0,True,,,,,,,
67,416,sort,64.0,50.0,True,sort,numpy.sort,https://numpy.org/doc/stable/reference/generated/numpy.sort.html,arkouda.sorting.sort,sorting.sort,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.sorting.sort,True
68,417,sort,64.0,50.0,True,sort,numpy.sort,https://numpy.org/doc/stable/reference/generated/numpy.sort.html,arkouda.array_api._sorting_functions.sort,array_api._sorting_functions.sort,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._sorting_functions.sort,True
69,418,hstack,81.0,49.0,True,hstack,numpy.hstack,https://numpy.org/doc/stable/reference/generated/numpy.hstack.html,,,,False
70,419,reshape,79.0,47.0,True,reshape,numpy.reshape,https://numpy.org/doc/stable/reference/generated/numpy.reshape.html,arkouda.array_api._manipulation_functions.reshape,array_api._manipulation_functions.reshape,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.reshape,True
71,420,outer,68.0,47.0,True,outer,numpy.outer,https://numpy.org/doc/stable/reference/generated/numpy.outer.html,,,,False
72,421,power,65.0,47.0,True,power,numpy.power,https://numpy.org/doc/stable/reference/generated/numpy.power.html,arkouda.pdarrayclass.power,pdarrayclass.power,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.power,True
73,422,argsort,61.0,46.0,True,argsort,numpy.argsort,https://numpy.org/doc/stable/reference/generated/numpy.argsort.html,arkouda.sorting.argsort,sorting.argsort,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.sorting.argsort,True
74,423,argsort,61.0,46.0,True,argsort,numpy.argsort,https://numpy.org/doc/stable/reference/generated/numpy.argsort.html,arkouda.array_api._sorting_functions.argsort,array_api._sorting_functions.argsort,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._sorting_functions.argsort,True
75,424,flatnonzero,60.0,46.0,True,flatnonzero,numpy.flatnonzero,https://numpy.org/doc/stable/reference/generated/numpy.flatnonzero.html,,,,False
76,425,where,61.0,45.0,True,where,numpy.where,https://numpy.org/doc/stable/reference/generated/numpy.where.html,arkouda.numeric.where,numeric.where,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.where,True
77,426,where,61.0,45.0,True,where,numpy.where,https://numpy.org/doc/stable/reference/generated/numpy.where.html,arkouda.array_api._searching_functions.where,array_api._searching_functions.where,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.where,True
78,427,maximum,62.0,44.0,True,maximum,numpy.maximum,https://numpy.org/doc/stable/reference/generated/numpy.maximum.html,,,,False
79,428,newaxis,65.0,41.0,True,newaxis,numpy.newaxis,https://numpy.org/doc/stable/reference/generated/numpy.newaxis.html,,,,False
80,429,sin,61.0,40.0,True,sin,numpy.sin,https://numpy.org/doc/stable/reference/generated/numpy.sin.html,arkouda.numeric.sin,numeric.sin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.sin,True
81,430,sin,61.0,40.0,True,sin,numpy.sin,https://numpy.org/doc/stable/reference/generated/numpy.sin.html,arkouda.array_api._elementwise_functions.sin,array_api._elementwise_functions.sin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.sin,True
82,431,random.poisson,54.0,39.0,True,poisson,numpy.random.poisson,https://numpy.org/doc/stable/reference/generated/numpy.random.poisson.html,,,,False
83,432,atleast_2d,55.0,38.0,True,atleast_2d,numpy.atleast_2d,https://numpy.org/doc/stable/reference/generated/numpy.atleast_2d.html,,,,False
84,433,linalg.matrix_rank,47.0,38.0,True,matrix_rank,numpy.linalg.matrix_rank,https://numpy.org/doc/stable/reference/generated/numpy.linalg.matrix_rank.html,,,,False
85,434,s_,55.0,36.0,True,s_,numpy.s_,https://numpy.org/doc/stable/reference/generated/numpy.s_.html,,,,False
86,435,vstack,46.0,35.0,True,vstack,numpy.vstack,https://numpy.org/doc/stable/reference/generated/numpy.vstack.html,,,,False
87,436,isscalar,40.0,35.0,True,isscalar,numpy.isscalar,https://numpy.org/doc/stable/reference/generated/numpy.isscalar.html,,,,False
88,437,repeat,58.0,34.0,True,repeat,numpy.repeat,https://numpy.org/doc/stable/reference/generated/numpy.repeat.html,,,,False
89,438,linalg.LinAlgError,38.0,33.0,True,LinAlgError,numpy.linalg.LinAlgError,https://numpy.org/doc/stable/reference/generated/numpy.linalg.LinAlgError.html,,,,False
90,439,allclose,50.0,31.0,True,allclose,numpy.allclose,https://numpy.org/doc/stable/reference/generated/numpy.allclose.html,,,,False
91,440,bincount,48.0,30.0,True,bincount,numpy.bincount,https://numpy.org/doc/stable/reference/generated/numpy.bincount.html,,,,False
92,441,isfinite,47.0,30.0,True,isfinite,numpy.isfinite,https://numpy.org/doc/stable/reference/generated/numpy.isfinite.html,arkouda.numeric.isfinite,numeric.isfinite,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.isfinite,True
93,442,isfinite,47.0,30.0,True,isfinite,numpy.isfinite,https://numpy.org/doc/stable/reference/generated/numpy.isfinite.html,arkouda.array_api._elementwise_functions.isfinite,array_api._elementwise_functions.isfinite,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.isfinite,True
94,443,asfortranarray,49.0,29.0,True,asfortranarray,numpy.asfortranarray,https://numpy.org/doc/stable/reference/generated/numpy.asfortranarray.html,,,,False
95,444,std,39.0,29.0,True,std,numpy.std,https://numpy.org/doc/stable/reference/generated/numpy.std.html,arkouda.pdarrayclass.std,pdarrayclass.std,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.std,True
96,445,std,39.0,29.0,True,std,numpy.std,https://numpy.org/doc/stable/reference/generated/numpy.std.html,arkouda.array_api._statistical_functions.std,array_api._statistical_functions.std,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.std,True
97,446,int32,53.0,27.0,True,int32,numpy.int32,https://numpy.org/doc/stable/reference/generated/numpy.int32.html,arkouda.dtypes.int32,dtypes.int32,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.dtypes.int32,True
98,447,var,32.0,26.0,True,var,numpy.var,https://numpy.org/doc/stable/reference/generated/numpy.var.html,arkouda.pdarrayclass.var,pdarrayclass.var,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.var,True
99,448,var,32.0,26.0,True,var,numpy.var,https://numpy.org/doc/stable/reference/generated/numpy.var.html,arkouda.array_api._statistical_functions.var,array_api._statistical_functions.var,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.var,True
100,449,nonzero,42.0,25.0,True,nonzero,numpy.nonzero,https://numpy.org/doc/stable/reference/generated/numpy.nonzero.html,arkouda.array_api._searching_functions.nonzero,array_api._searching_functions.nonzero,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.nonzero,True
101,450,asanyarray,38.0,25.0,True,asanyarray,numpy.asanyarray,https://numpy.org/doc/stable/reference/generated/numpy.asanyarray.html,,,,False
102,451,shape,38.0,25.0,True,shape,numpy.shape,https://numpy.org/doc/stable/reference/generated/numpy.shape.html,,,,False
103,452,min,36.0,25.0,True,min,numpy.min,https://numpy.org/doc/stable/reference/generated/numpy.min.html,arkouda.pdarrayclass.min,pdarrayclass.min,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.min,True
104,453,min,36.0,25.0,True,min,numpy.min,https://numpy.org/doc/stable/reference/generated/numpy.min.html,arkouda.array_api._statistical_functions.min,array_api._statistical_functions.min,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.min,True
105,454,median,34.0,25.0,True,median,numpy.median,https://numpy.org/doc/stable/reference/generated/numpy.median.html,,,,False
106,455,tile,28.0,24.0,True,tile,numpy.tile,https://numpy.org/doc/stable/reference/generated/numpy.tile.html,,,,False
107,456,cov,27.0,24.0,True,cov,numpy.cov,https://numpy.org/doc/stable/reference/generated/numpy.cov.html,arkouda.pdarrayclass.cov,pdarrayclass.cov,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.cov,True
108,457,testing.assert_equal,84.0,23.0,True,assert_equal,numpy.testing.assert_equal,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_equal.html,,,,False
109,458,random.rand,36.0,23.0,True,rand,numpy.random.rand,https://numpy.org/doc/stable/reference/generated/numpy.random.rand.html,,,,False
110,459,ix_,33.0,23.0,True,ix_,numpy.ix_,https://numpy.org/doc/stable/reference/generated/numpy.ix_.html,,,,False
111,460,linalg.svd,26.0,23.0,True,svd,numpy.linalg.svd,https://numpy.org/doc/stable/reference/generated/numpy.linalg.svd.html,,,,False
112,461,triu_indices,24.0,23.0,True,triu_indices,numpy.triu_indices,https://numpy.org/doc/stable/reference/generated/numpy.triu_indices.html,,,,False
113,462,cos,35.0,22.0,True,cos,numpy.cos,https://numpy.org/doc/stable/reference/generated/numpy.cos.html,arkouda.numeric.cos,numeric.cos,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.cos,True
114,463,cos,35.0,22.0,True,cos,numpy.cos,https://numpy.org/doc/stable/reference/generated/numpy.cos.html,arkouda.array_api._elementwise_functions.cos,array_api._elementwise_functions.cos,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.cos,True
115,464,ceil,28.0,21.0,True,ceil,numpy.ceil,https://numpy.org/doc/stable/reference/generated/numpy.ceil.html,arkouda.numeric.ceil,numeric.ceil,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.ceil,True
116,465,ceil,28.0,21.0,True,ceil,numpy.ceil,https://numpy.org/doc/stable/reference/generated/numpy.ceil.html,arkouda.array_api._elementwise_functions.ceil,array_api._elementwise_functions.ceil,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.ceil,True
117,466,integer,27.0,21.0,True,integer,numpy.integer,https://numpy.org/doc/stable/reference/generated/numpy.integer.html,,,,False
118,467,random.random,102.0,20.0,True,random,numpy.random.random,https://numpy.org/doc/stable/reference/generated/numpy.random.random.html,,,,False
119,468,round,35.0,20.0,True,round,numpy.round,https://numpy.org/doc/stable/reference/generated/numpy.round.html,arkouda.numeric.round,numeric.round,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.round,True
120,469,round,35.0,20.0,True,round,numpy.round,https://numpy.org/doc/stable/reference/generated/numpy.round.html,arkouda.array_api._elementwise_functions.round,array_api._elementwise_functions.round,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.round,True
121,470,floor,30.0,18.0,True,floor,numpy.floor,https://numpy.org/doc/stable/reference/generated/numpy.floor.html,arkouda.numeric.floor,numeric.floor,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.floor,True
122,471,floor,30.0,18.0,True,floor,numpy.floor,https://numpy.org/doc/stable/reference/generated/numpy.floor.html,arkouda.array_api._elementwise_functions.floor,array_api._elementwise_functions.floor,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.floor,True
123,472,identity,23.0,18.0,True,identity,numpy.identity,https://numpy.org/doc/stable/reference/generated/numpy.identity.html,arkouda.util.identity,util.identity,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.util.identity,True
124,473,linalg.det,37.0,17.0,True,det,numpy.linalg.det,https://numpy.org/doc/stable/reference/generated/numpy.linalg.det.html,,,,False
125,474,transpose,24.0,17.0,True,transpose,numpy.transpose,https://numpy.org/doc/stable/reference/generated/numpy.transpose.html,,,,False
126,475,copy,22.0,17.0,True,copy,numpy.copy,https://numpy.org/doc/stable/reference/generated/numpy.copy.html,,,,False
127,476,corrcoef,20.0,17.0,True,corrcoef,numpy.corrcoef,https://numpy.org/doc/stable/reference/generated/numpy.corrcoef.html,,,,False
128,477,trace,19.0,17.0,True,trace,numpy.trace,https://numpy.org/doc/stable/reference/generated/numpy.trace.html,,,,False
129,478,finfo,24.0,16.0,True,finfo,numpy.finfo,https://numpy.org/doc/stable/reference/generated/numpy.finfo.html,,,,False
130,479,diag_indices,23.0,16.0,True,diag_indices,numpy.diag_indices,https://numpy.org/doc/stable/reference/generated/numpy.diag_indices.html,,,,False
131,480,percentile,22.0,16.0,True,percentile,numpy.percentile,https://numpy.org/doc/stable/reference/generated/numpy.percentile.html,,,,False
132,481,tril_indices,19.0,16.0,True,tril_indices,numpy.tril_indices,https://numpy.org/doc/stable/reference/generated/numpy.tril_indices.html,,,,False
133,482,testing.assert_array_equal,48.0,15.0,True,assert_array_equal,numpy.testing.assert_array_equal,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_array_equal.html,,,,False
134,483,append,22.0,14.0,True,append,numpy.append,https://numpy.org/doc/stable/reference/generated/numpy.append.html,,,,False
135,484,prod,18.0,14.0,True,prod,numpy.prod,https://numpy.org/doc/stable/reference/generated/numpy.prod.html,arkouda.pdarrayclass.prod,pdarrayclass.prod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.prod,True
136,485,prod,18.0,14.0,True,prod,numpy.prod,https://numpy.org/doc/stable/reference/generated/numpy.prod.html,arkouda.array_api._statistical_functions.prod,array_api._statistical_functions.prod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.prod,True
137,486,searchsorted,17.0,14.0,True,searchsorted,numpy.searchsorted,https://numpy.org/doc/stable/reference/generated/numpy.searchsorted.html,,,,False
138,487,ravel,16.0,14.0,True,ravel,numpy.ravel,https://numpy.org/doc/stable/reference/generated/numpy.ravel.html,,,,False
139,488,promote_types,15.0,14.0,True,promote_types,numpy.promote_types,https://numpy.org/doc/stable/reference/generated/numpy.promote_types.html,,,,False
140,489,require,30.0,13.0,True,require,numpy.require,https://numpy.org/doc/stable/reference/generated/numpy.require.html,,,,False
141,490,linalg.lstsq,16.0,13.0,True,lstsq,numpy.linalg.lstsq,https://numpy.org/doc/stable/reference/generated/numpy.linalg.lstsq.html,,,,False
142,491,linalg.slogdet,17.0,12.0,True,slogdet,numpy.linalg.slogdet,https://numpy.org/doc/stable/reference/generated/numpy.linalg.slogdet.html,,,,False
143,492,double,12.0,12.0,True,double,numpy.double,https://numpy.org/doc/stable/reference/generated/numpy.double.html,,,,False
144,493,testing.assert_almost_equal,142.0,11.0,True,assert_almost_equal,numpy.testing.assert_almost_equal,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_almost_equal.html,,,,False
145,494,int64,17.0,11.0,True,int64,numpy.int64,https://numpy.org/doc/stable/reference/generated/numpy.int64.html,arkouda.dtypes.int64,dtypes.int64,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.dtypes.int64,True
146,495,issubdtype,15.0,11.0,True,issubdtype,numpy.issubdtype,https://numpy.org/doc/stable/reference/generated/numpy.issubdtype.html,,,,False
147,496,linalg.norm,15.0,11.0,True,norm,numpy.linalg.norm,https://numpy.org/doc/stable/reference/generated/numpy.linalg.norm.html,,,,False
148,497,random,13.0,11.0,True,random,numpy.random,https://numpy.org/doc/stable/reference/generated/numpy.random.html,,,,False
149,498,diagonal,12.0,11.0,True,diagonal,numpy.diagonal,https://numpy.org/doc/stable/reference/generated/numpy.diagonal.html,,,,False
150,499,genfromtxt,12.0,11.0,True,genfromtxt,numpy.genfromtxt,https://numpy.org/doc/stable/reference/generated/numpy.genfromtxt.html,,,,False
151,500,ndim,12.0,11.0,True,,,,,,,
152,501,argmax,11.0,11.0,True,argmax,numpy.argmax,https://numpy.org/doc/stable/reference/generated/numpy.argmax.html,arkouda.pdarrayclass.argmax,pdarrayclass.argmax,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.argmax,True
