,index,function_np,total_np_calls,num_nltk_funs_used_by,used_by_nltk,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
1324,1673,random.Generator.uniform,,,,uniform,numpy.random.Generator.uniform,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.uniform.html,arkouda.pdarraycreation.uniform,pdarraycreation.uniform,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.uniform,True
1325,1674,random.RandomState.uniform,,,,uniform,numpy.random.RandomState.uniform,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.uniform.html,arkouda.pdarraycreation.uniform,pdarraycreation.uniform,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.uniform,True
1326,1675,random.uniform,,,,uniform,numpy.random.uniform,https://numpy.org/doc/stable/reference/generated/numpy.random.uniform.html,arkouda.pdarraycreation.uniform,pdarraycreation.uniform,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.uniform,True
1327,1676,random.Generator.vonmises,,,,vonmises,numpy.random.Generator.vonmises,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.vonmises.html,,,,False
1328,1677,random.RandomState.vonmises,,,,vonmises,numpy.random.RandomState.vonmises,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.vonmises.html,,,,False
1329,1678,random.vonmises,,,,vonmises,numpy.random.vonmises,https://numpy.org/doc/stable/reference/generated/numpy.random.vonmises.html,,,,False
1330,1679,random.Generator.wald,,,,wald,numpy.random.Generator.wald,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.wald.html,,,,False
1331,1680,random.RandomState.wald,,,,wald,numpy.random.RandomState.wald,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.wald.html,,,,False
1332,1681,random.wald,,,,wald,numpy.random.wald,https://numpy.org/doc/stable/reference/generated/numpy.random.wald.html,,,,False
1333,1682,random.Generator.weibull,,,,weibull,numpy.random.Generator.weibull,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.weibull.html,,,,False
1334,1683,random.RandomState.weibull,,,,weibull,numpy.random.RandomState.weibull,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.weibull.html,,,,False
1335,1684,random.Generator.zipf,,,,zipf,numpy.random.Generator.zipf,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.zipf.html,,,,False
1336,1685,random.RandomState.zipf,,,,zipf,numpy.random.RandomState.zipf,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.zipf.html,,,,False
1337,1686,random.zipf,,,,zipf,numpy.random.zipf,https://numpy.org/doc/stable/reference/generated/numpy.random.zipf.html,,,,False
1338,1687,random.get_state,,,,get_state,numpy.random.get_state,https://numpy.org/doc/stable/reference/generated/numpy.random.get_state.html,,,,False
1339,1688,random.RandomState.get_state,,,,get_state,numpy.random.RandomState.get_state,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.get_state.html,,,,False
1340,1689,random.MT19937,,,,MT19937,numpy.random.MT19937,https://numpy.org/doc/stable/reference/generated/numpy.random.MT19937.html,,,,False
1341,1690,random.PCG64,,,,PCG64,numpy.random.PCG64,https://numpy.org/doc/stable/reference/generated/numpy.random.PCG64.html,,,,False
1342,1691,random.PCG64DXSM,,,,PCG64DXSM,numpy.random.PCG64DXSM,https://numpy.org/doc/stable/reference/generated/numpy.random.PCG64DXSM.html,,,,False
1343,1692,random.Philox,,,,Philox,numpy.random.Philox,https://numpy.org/doc/stable/reference/generated/numpy.random.Philox.html,,,,False
1344,1693,random.randint,,,,randint,numpy.random.randint,https://numpy.org/doc/stable/reference/generated/numpy.random.randint.html,arkouda.pdarraycreation.randint,pdarraycreation.randint,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.randint,True
1345,1694,random.RandomState.randint,,,,randint,numpy.random.RandomState.randint,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.randint.html,arkouda.pdarraycreation.randint,pdarraycreation.randint,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.randint,True
1346,1695,random.random_integers,,,,random_integers,numpy.random.random_integers,https://numpy.org/doc/stable/reference/generated/numpy.random.random_integers.html,,,,False
1347,1696,random.RandomState.random_integers,,,,random_integers,numpy.random.RandomState.random_integers,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.random_integers.html,,,,False
1348,1697,random.random_sample,,,,random_sample,numpy.random.random_sample,https://numpy.org/doc/stable/reference/generated/numpy.random.random_sample.html,,,,False
1349,1698,random.RandomState.random_sample,,,,random_sample,numpy.random.RandomState.random_sample,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.random_sample.html,,,,False
1350,1699,random.RandomState,,,,RandomState,numpy.random.RandomState,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.html,,,,False
1351,1700,random.RandomState.seed,,,,seed,numpy.random.RandomState.seed,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.seed.html,,,,False
1352,1701,random.seed,,,,seed,numpy.random.seed,https://numpy.org/doc/stable/reference/generated/numpy.random.seed.html,,,,False
1353,1702,random.RandomState.set_state,,,,set_state,numpy.random.RandomState.set_state,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.set_state.html,,,,False
1354,1703,random.set_state,,,,set_state,numpy.random.set_state,https://numpy.org/doc/stable/reference/generated/numpy.random.set_state.html,,,,False
1355,1704,random.ranf,,,,ranf,numpy.random.ranf,https://numpy.org/doc/stable/reference/generated/numpy.random.ranf.html,,,,False
1356,1705,random.sample,,,,sample,numpy.random.sample,https://numpy.org/doc/stable/reference/generated/numpy.random.sample.html,,,,False
1357,1706,random.SFC64,,,,SFC64,numpy.random.SFC64,https://numpy.org/doc/stable/reference/generated/numpy.random.SFC64.html,,,,False
1358,1707,ravel_multi_index,,,,ravel_multi_index,numpy.ravel_multi_index,https://numpy.org/doc/stable/reference/generated/numpy.ravel_multi_index.html,,,,False
1359,1708,real_if_close,,,,real_if_close,numpy.real_if_close,https://numpy.org/doc/stable/reference/generated/numpy.real_if_close.html,,,,False
1360,1709,reciprocal,,,,reciprocal,numpy.reciprocal,https://numpy.org/doc/stable/reference/generated/numpy.reciprocal.html,,,,False
1361,1710,remainder,,,,remainder,numpy.remainder,https://numpy.org/doc/stable/reference/generated/numpy.remainder.html,arkouda.array_api._elementwise_functions.remainder,array_api._elementwise_functions.remainder,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.remainder,True
1362,1711,require,,,,require,numpy.require,https://numpy.org/doc/stable/reference/generated/numpy.require.html,,,,False
1363,1712,result_type,,,,result_type,numpy.result_type,https://numpy.org/doc/stable/reference/generated/numpy.result_type.html,arkouda.array_api._data_type_functions.result_type,array_api._data_type_functions.result_type,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._data_type_functions.result_type,True
1364,1713,right_shift,,,,right_shift,numpy.right_shift,https://numpy.org/doc/stable/reference/generated/numpy.right_shift.html,,,,False
1365,1714,rint,,,,rint,numpy.rint,https://numpy.org/doc/stable/reference/generated/numpy.rint.html,,,,False
1366,1715,roll,,,,roll,numpy.roll,https://numpy.org/doc/stable/reference/generated/numpy.roll.html,arkouda.array_api._manipulation_functions.roll,array_api._manipulation_functions.roll,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.roll,True
1367,1716,rollaxis,,,,rollaxis,numpy.rollaxis,https://numpy.org/doc/stable/reference/generated/numpy.rollaxis.html,,,,False
1368,1717,roots,,,,roots,numpy.roots,https://numpy.org/doc/stable/reference/generated/numpy.roots.html,,,,False
1369,1718,rot90,,,,rot90,numpy.rot90,https://numpy.org/doc/stable/reference/generated/numpy.rot90.html,,,,False
1370,1719,s_,,,,s_,numpy.s_,https://numpy.org/doc/stable/reference/generated/numpy.s_.html,,,,False
1371,1720,save,,,,save,numpy.save,https://numpy.org/doc/stable/reference/generated/numpy.save.html,arkouda.categorical.Categorical.save,categorical.Categorical.save,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.categorical.Categorical.save,True
1372,1721,savetxt,,,,savetxt,numpy.savetxt,https://numpy.org/doc/stable/reference/generated/numpy.savetxt.html,,,,False
1373,1722,savez,,,,savez,numpy.savez,https://numpy.org/doc/stable/reference/generated/numpy.savez.html,,,,False
1374,1723,savez_compressed,,,,savez_compressed,numpy.savez_compressed,https://numpy.org/doc/stable/reference/generated/numpy.savez_compressed.html,,,,False
1375,1724,sctype2char,,,,sctype2char,numpy.sctype2char,https://numpy.org/doc/stable/reference/generated/numpy.sctype2char.html,,,,False
1376,1725,select,,,,select,numpy.select,https://numpy.org/doc/stable/reference/generated/numpy.select.html,,,,False
1377,1726,set_printoptions,,,,set_printoptions,numpy.set_printoptions,https://numpy.org/doc/stable/reference/generated/numpy.set_printoptions.html,,,,False
1378,1727,set_string_function,,,,set_string_function,numpy.set_string_function,https://numpy.org/doc/stable/reference/generated/numpy.set_string_function.html,,,,False
1379,1728,setbufsize,,,,setbufsize,numpy.setbufsize,https://numpy.org/doc/stable/reference/generated/numpy.setbufsize.html,,,,False
1380,1729,seterr,,,,seterr,numpy.seterr,https://numpy.org/doc/stable/reference/generated/numpy.seterr.html,,,,False
1381,1730,seterrcall,,,,seterrcall,numpy.seterrcall,https://numpy.org/doc/stable/reference/generated/numpy.seterrcall.html,,,,False
1382,1731,seterrobj,,,,seterrobj,numpy.seterrobj,https://numpy.org/doc/stable/reference/generated/numpy.seterrobj.html,,,,False
1383,1732,shares_memory,,,,shares_memory,numpy.shares_memory,https://numpy.org/doc/stable/reference/generated/numpy.shares_memory.html,,,,False
1384,1733,short,,,,short,numpy.short,https://numpy.org/doc/stable/reference/generated/numpy.short.html,,,,False
1385,1734,show_config,,,,show_config,numpy.show_config,https://numpy.org/doc/stable/reference/generated/numpy.show_config.html,,,,False
1386,1735,show_runtime,,,,show_runtime,numpy.show_runtime,https://numpy.org/doc/stable/reference/generated/numpy.show_runtime.html,,,,False
1387,1736,sign,,,,sign,numpy.sign,https://numpy.org/doc/stable/reference/generated/numpy.sign.html,arkouda.numeric.sign,numeric.sign,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.sign,True
1388,1737,sign,,,,sign,numpy.sign,https://numpy.org/doc/stable/reference/generated/numpy.sign.html,arkouda.array_api._elementwise_functions.sign,array_api._elementwise_functions.sign,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.sign,True
1389,1738,signbit,,,,signbit,numpy.signbit,https://numpy.org/doc/stable/reference/generated/numpy.signbit.html,,,,False
1390,1739,sin,,,,sin,numpy.sin,https://numpy.org/doc/stable/reference/generated/numpy.sin.html,arkouda.numeric.sin,numeric.sin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.sin,True
1391,1740,sin,,,,sin,numpy.sin,https://numpy.org/doc/stable/reference/generated/numpy.sin.html,arkouda.array_api._elementwise_functions.sin,array_api._elementwise_functions.sin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.sin,True
1392,1741,sinc,,,,sinc,numpy.sinc,https://numpy.org/doc/stable/reference/generated/numpy.sinc.html,,,,False
1393,1742,single,,,,single,numpy.single,https://numpy.org/doc/stable/reference/generated/numpy.single.html,,,,False
1394,1743,singlecomplex,,,,singlecomplex,numpy.singlecomplex,https://numpy.org/doc/stable/reference/generated/numpy.singlecomplex.html,,,,False
1395,1744,sinh,,,,sinh,numpy.sinh,https://numpy.org/doc/stable/reference/generated/numpy.sinh.html,arkouda.numeric.sinh,numeric.sinh,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.sinh,True
1396,1745,sinh,,,,sinh,numpy.sinh,https://numpy.org/doc/stable/reference/generated/numpy.sinh.html,arkouda.array_api._elementwise_functions.sinh,array_api._elementwise_functions.sinh,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.sinh,True
1397,1746,sort_complex,,,,sort_complex,numpy.sort_complex,https://numpy.org/doc/stable/reference/generated/numpy.sort_complex.html,,,,False
1398,1747,source,,,,source,numpy.source,https://numpy.org/doc/stable/reference/generated/numpy.source.html,,,,False
1399,1748,spacing,,,,spacing,numpy.spacing,https://numpy.org/doc/stable/reference/generated/numpy.spacing.html,,,,False
1400,1749,square,,,,square,numpy.square,https://numpy.org/doc/stable/reference/generated/numpy.square.html,arkouda.numeric.square,numeric.square,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.square,True
1401,1750,square,,,,square,numpy.square,https://numpy.org/doc/stable/reference/generated/numpy.square.html,arkouda.array_api._elementwise_functions.square,array_api._elementwise_functions.square,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.square,True
1402,1751,string_,,,,string_,numpy.string_,https://numpy.org/doc/stable/reference/generated/numpy.string_.html,,,,False
1403,1752,subtract,,,,subtract,numpy.subtract,https://numpy.org/doc/stable/reference/generated/numpy.subtract.html,arkouda.array_api._elementwise_functions.subtract,array_api._elementwise_functions.subtract,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.subtract,True
1404,1753,take_along_axis,,,,take_along_axis,numpy.take_along_axis,https://numpy.org/doc/stable/reference/generated/numpy.take_along_axis.html,,,,False
1405,1754,tan,,,,tan,numpy.tan,https://numpy.org/doc/stable/reference/generated/numpy.tan.html,arkouda.numeric.tan,numeric.tan,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.tan,True
1406,1755,tan,,,,tan,numpy.tan,https://numpy.org/doc/stable/reference/generated/numpy.tan.html,arkouda.array_api._elementwise_functions.tan,array_api._elementwise_functions.tan,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.tan,True
1407,1756,tanh,,,,tanh,numpy.tanh,https://numpy.org/doc/stable/reference/generated/numpy.tanh.html,arkouda.numeric.tanh,numeric.tanh,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.tanh,True
1408,1757,tanh,,,,tanh,numpy.tanh,https://numpy.org/doc/stable/reference/generated/numpy.tanh.html,arkouda.array_api._elementwise_functions.tanh,array_api._elementwise_functions.tanh,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.tanh,True
